row_id,lapse_probability,retention_segment,recommended_action
132768,0.52262086,Watch,Loyalty Email
132769,0.54808545,Watch,Loyalty Email
132770,0.5914504,Watch,Loyalty Email
132771,0.56515574,Watch,Loyalty Email
132772,0.53104883,Watch,Loyalty Email
132773,0.73975384,At-Risk,Agent Call + Discount
132774,0.7214416,At-Risk,Agent Call + Discount
132775,0.32723153,Stable,No Action
132776,0.3611361,Stable,No Action
132777,0.8330935,At-Risk,Agent Call + Discount
132778,0.45805207,Watch,Loyalty Email
132779,0.4997716,Watch,Loyalty Email
132780,0.81353307,At-Risk,Agent Call + Discount
132781,0.5429463,Watch,Loyalty Email
132782,0.54281217,Watch,Loyalty Email
132783,0.52599907,Watch,Loyalty Email
132784,0.5764314,Watch,Loyalty Email
132785,0.5478059,Watch,Loyalty Email
132786,0.52413195,Watch,Loyalty Email
132787,0.5275713,Watch,Loyalty Email
132788,0.52298224,Watch,Loyalty Email
132789,0.27075154,Stable,No Action
132790,0.57171893,Watch,Loyalty Email
132791,0.49194658,Watch,Loyalty Email
132792,0.37145776,Stable,No Action
132793,0.38927022,Stable,No Action
132794,0.48990673,Watch,Loyalty Email
132795,0.4062893,Watch,Loyalty Email
132796,0.42798504,Watch,Loyalty Email
132797,0.3591362,Stable,No Action
132798,0.2941575,Stable,No Action
132799,0.27595675,Stable,No Action
132800,0.7033588,At-Risk,Agent Call + Discount
132801,0.5080537,Watch,Loyalty Email
132802,0.61306065,Watch,Loyalty Email
132803,0.37541166,Stable,No Action
132804,0.8330935,At-Risk,Agent Call + Discount
132805,0.8004158,At-Risk,Agent Call + Discount
132806,0.8419964,At-Risk,Agent Call + Discount
132807,0.52420163,Watch,Loyalty Email
132808,0.5480192,Watch,Loyalty Email
132809,0.5397574,Watch,Loyalty Email
132810,0.61335164,Watch,Loyalty Email
132811,0.2967073,Stable,No Action
132812,0.26774552,Stable,No Action
132813,0.44534314,Watch,Loyalty Email
132814,0.4875876,Watch,Loyalty Email
132815,0.55966324,Watch,Loyalty Email
132816,0.5167042,Watch,Loyalty Email
132817,0.59000707,Watch,Loyalty Email
132818,0.47009403,Watch,Loyalty Email
132819,0.42158672,Watch,Loyalty Email
132820,0.14241949,Stable,No Action
132821,0.25207764,Stable,No Action
132822,0.41394448,Watch,Loyalty Email
132823,0.45551473,Watch,Loyalty Email
132824,0.4353546,Watch,Loyalty Email
132825,0.33506837,Stable,No Action
132826,0.39472347,Stable,No Action
132827,0.7376766,At-Risk,Agent Call + Discount
132828,0.8169281,At-Risk,Agent Call + Discount
132829,0.7777651,At-Risk,Agent Call + Discount
132830,0.81205213,At-Risk,Agent Call + Discount
132831,0.40749314,Watch,Loyalty Email
132832,0.75382036,At-Risk,Agent Call + Discount
132833,0.5253355,Watch,Loyalty Email
132834,0.7781092,At-Risk,Agent Call + Discount
132835,0.37723497,Stable,No Action
132836,0.4113919,Watch,Loyalty Email
132837,0.4607024,Watch,Loyalty Email
132838,0.75513715,At-Risk,Agent Call + Discount
132839,0.7660868,At-Risk,Agent Call + Discount
132840,0.4490373,Watch,Loyalty Email
132841,0.42768246,Watch,Loyalty Email
132842,0.7984202,At-Risk,Agent Call + Discount
132843,0.53961265,Watch,Loyalty Email
132844,0.5053749,Watch,Loyalty Email
132845,0.47288316,Watch,Loyalty Email
132846,0.6782465,Watch,Loyalty Email
132847,0.39463413,Stable,No Action
132848,0.38222703,Stable,No Action
132849,0.40863374,Watch,Loyalty Email
132850,0.4140159,Watch,Loyalty Email
132851,0.36134958,Stable,No Action
132852,0.3636377,Stable,No Action
132853,0.8349031,At-Risk,Agent Call + Discount
132854,0.68547404,Watch,Loyalty Email
132855,0.41070592,Watch,Loyalty Email
132856,0.43802986,Watch,Loyalty Email
132857,0.41269585,Watch,Loyalty Email
132858,0.49608132,Watch,Loyalty Email
132859,0.3809194,Stable,No Action
132860,0.36511344,Stable,No Action
132861,0.5884779,Watch,Loyalty Email
132862,0.41880006,Watch,Loyalty Email
132863,0.4164131,Watch,Loyalty Email
132864,0.47453707,Watch,Loyalty Email
132865,0.47162902,Watch,Loyalty Email
132866,0.4658908,Watch,Loyalty Email
132867,0.5263182,Watch,Loyalty Email
132868,0.38409773,Stable,No Action
132869,0.38492146,Stable,No Action
132870,0.50893384,Watch,Loyalty Email
132871,0.8180185,At-Risk,Agent Call + Discount
132872,0.83496934,At-Risk,Agent Call + Discount
132873,0.68776065,Watch,Loyalty Email
132874,0.43690348,Watch,Loyalty Email
132875,0.47186977,Watch,Loyalty Email
132876,0.53372544,Watch,Loyalty Email
132877,0.47701862,Watch,Loyalty Email
132878,0.49517494,Watch,Loyalty Email
132879,0.8102669,At-Risk,Agent Call + Discount
132880,0.7260715,At-Risk,Agent Call + Discount
132881,0.43337485,Watch,Loyalty Email
132882,0.7786958,At-Risk,Agent Call + Discount
132883,0.4441149,Watch,Loyalty Email
132884,0.49632528,Watch,Loyalty Email
132885,0.5533699,Watch,Loyalty Email
132886,0.33860695,Stable,No Action
132887,0.6041245,Watch,Loyalty Email
132888,0.49180225,Watch,Loyalty Email
132889,0.27952528,Stable,No Action
132890,0.29468894,Stable,No Action
132891,0.4874631,Watch,Loyalty Email
132892,0.5191961,Watch,Loyalty Email
132893,0.4924969,Watch,Loyalty Email
132894,0.53558195,Watch,Loyalty Email
132895,0.4672302,Watch,Loyalty Email
132896,0.4065749,Watch,Loyalty Email
132897,0.45855233,Watch,Loyalty Email
132898,0.4297455,Watch,Loyalty Email
132899,0.4971087,Watch,Loyalty Email
132900,0.53702605,Watch,Loyalty Email
132901,0.725686,At-Risk,Agent Call + Discount
132902,0.44262922,Watch,Loyalty Email
132903,0.52574897,Watch,Loyalty Email
132904,0.504434,Watch,Loyalty Email
132905,0.7020434,At-Risk,Agent Call + Discount
132906,0.2851287,Stable,No Action
132907,0.26326978,Stable,No Action
132908,0.38591602,Stable,No Action
132909,0.4038292,Watch,Loyalty Email
132910,0.46999985,Watch,Loyalty Email
132911,0.45787376,Watch,Loyalty Email
132912,0.6844263,Watch,Loyalty Email
132913,0.45542383,Watch,Loyalty Email
132914,0.54915786,Watch,Loyalty Email
132915,0.54064775,Watch,Loyalty Email
132916,0.5239342,Watch,Loyalty Email
132917,0.46454415,Watch,Loyalty Email
132918,0.37956837,Stable,No Action
132919,0.52533656,Watch,Loyalty Email
132920,0.43845743,Watch,Loyalty Email
132921,0.56829,Watch,Loyalty Email
132922,0.76002836,At-Risk,Agent Call + Discount
132923,0.79808944,At-Risk,Agent Call + Discount
132924,0.5024062,Watch,Loyalty Email
132925,0.8000084,At-Risk,Agent Call + Discount
132926,0.4232867,Watch,Loyalty Email
132927,0.48935995,Watch,Loyalty Email
132928,0.4755397,Watch,Loyalty Email
132929,0.36127874,Stable,No Action
132930,0.6070624,Watch,Loyalty Email
132931,0.81771487,At-Risk,Agent Call + Discount
132932,0.7585209,At-Risk,Agent Call + Discount
132933,0.8245641,At-Risk,Agent Call + Discount
132934,0.55006254,Watch,Loyalty Email
132935,0.5665234,Watch,Loyalty Email
132936,0.38877913,Stable,No Action
132937,0.3833522,Stable,No Action
132938,0.35496953,Stable,No Action
132939,0.44588286,Watch,Loyalty Email
132940,0.6328905,Watch,Loyalty Email
132941,0.5641264,Watch,Loyalty Email
132942,0.47466552,Watch,Loyalty Email
132943,0.43883988,Watch,Loyalty Email
132944,0.42420647,Watch,Loyalty Email
132945,0.43684715,Watch,Loyalty Email
132946,0.46292657,Watch,Loyalty Email
132947,0.48635718,Watch,Loyalty Email
132948,0.41310737,Watch,Loyalty Email
132949,0.55968827,Watch,Loyalty Email
132950,0.46679705,Watch,Loyalty Email
132951,0.38750747,Stable,No Action
132952,0.4533666,Watch,Loyalty Email
132953,0.3798117,Stable,No Action
132954,0.65960777,Watch,Loyalty Email
132955,0.4128412,Watch,Loyalty Email
132956,0.52097964,Watch,Loyalty Email
132957,0.59094125,Watch,Loyalty Email
132958,0.8330935,At-Risk,Agent Call + Discount
132959,0.5467518,Watch,Loyalty Email
132960,0.5777166,Watch,Loyalty Email
132961,0.54890776,Watch,Loyalty Email
132962,0.36771244,Stable,No Action
132963,0.4359688,Watch,Loyalty Email
132964,0.5516408,Watch,Loyalty Email
132965,0.78983563,At-Risk,Agent Call + Discount
132966,0.5299905,Watch,Loyalty Email
132967,0.5659459,Watch,Loyalty Email
132968,0.5147221,Watch,Loyalty Email
132969,0.4115284,Watch,Loyalty Email
132970,0.7868926,At-Risk,Agent Call + Discount
132971,0.52129877,Watch,Loyalty Email
132972,0.39773914,Stable,No Action
132973,0.30533358,Stable,No Action
132974,0.41035852,Watch,Loyalty Email
132975,0.41929355,Watch,Loyalty Email
132976,0.4359243,Watch,Loyalty Email
132977,0.7753212,At-Risk,Agent Call + Discount
132978,0.7466258,At-Risk,Agent Call + Discount
132979,0.47192487,Watch,Loyalty Email
132980,0.7773607,At-Risk,Agent Call + Discount
132981,0.79220366,At-Risk,Agent Call + Discount
132982,0.8011398,At-Risk,Agent Call + Discount
132983,0.5304262,Watch,Loyalty Email
132984,0.3792716,Stable,No Action
132985,0.5011622,Watch,Loyalty Email
132986,0.44663742,Watch,Loyalty Email
132987,0.43604195,Watch,Loyalty Email
132988,0.6548278,Watch,Loyalty Email
132989,0.5067009,Watch,Loyalty Email
132990,0.5373508,Watch,Loyalty Email
132991,0.6890515,Watch,Loyalty Email
132992,0.8248827,At-Risk,Agent Call + Discount
132993,0.49321884,Watch,Loyalty Email
132994,0.5272806,Watch,Loyalty Email
132995,0.5625252,Watch,Loyalty Email
132996,0.7271495,At-Risk,Agent Call + Discount
132997,0.46270278,Watch,Loyalty Email
132998,0.75260067,At-Risk,Agent Call + Discount
132999,0.56058025,Watch,Loyalty Email
133000,0.74921083,At-Risk,Agent Call + Discount
133001,0.5564807,Watch,Loyalty Email
133002,0.59390354,Watch,Loyalty Email
133003,0.63601935,Watch,Loyalty Email
133004,0.59969485,Watch,Loyalty Email
133005,0.5242911,Watch,Loyalty Email
133006,0.41405374,Watch,Loyalty Email
133007,0.35940143,Stable,No Action
133008,0.5722657,Watch,Loyalty Email
133009,0.52807236,Watch,Loyalty Email
133010,0.5239601,Watch,Loyalty Email
133011,0.3787446,Stable,No Action
133012,0.73487043,At-Risk,Agent Call + Discount
133013,0.77567214,At-Risk,Agent Call + Discount
133014,0.40607128,Watch,Loyalty Email
133015,0.35860106,Stable,No Action
133016,0.35128558,Stable,No Action
133017,0.3478772,Stable,No Action
133018,0.37493762,Stable,No Action
133019,0.36452717,Stable,No Action
133020,0.6424922,Watch,Loyalty Email
133021,0.7533713,At-Risk,Agent Call + Discount
133022,0.7981723,At-Risk,Agent Call + Discount
133023,0.7869714,At-Risk,Agent Call + Discount
133024,0.79324627,At-Risk,Agent Call + Discount
133025,0.818624,At-Risk,Agent Call + Discount
133026,0.60866493,Watch,Loyalty Email
133027,0.3024252,Stable,No Action
133028,0.3713888,Stable,No Action
133029,0.47180867,Watch,Loyalty Email
133030,0.6130869,Watch,Loyalty Email
133031,0.5110127,Watch,Loyalty Email
133032,0.5741225,Watch,Loyalty Email
133033,0.50836575,Watch,Loyalty Email
133034,0.5071934,Watch,Loyalty Email
133035,0.41545713,Watch,Loyalty Email
133036,0.44066045,Watch,Loyalty Email
133037,0.5778355,Watch,Loyalty Email
133038,0.50308037,Watch,Loyalty Email
133039,0.5750461,Watch,Loyalty Email
133040,0.5501431,Watch,Loyalty Email
133041,0.5365877,Watch,Loyalty Email
133042,0.71979254,At-Risk,Agent Call + Discount
133043,0.3511308,Stable,No Action
133044,0.7130338,At-Risk,Agent Call + Discount
133045,0.42213154,Watch,Loyalty Email
133046,0.7999194,At-Risk,Agent Call + Discount
133047,0.4375191,Watch,Loyalty Email
133048,0.5425974,Watch,Loyalty Email
133049,0.5086025,Watch,Loyalty Email
133050,0.6206862,Watch,Loyalty Email
133051,0.5912916,Watch,Loyalty Email
133052,0.824234,At-Risk,Agent Call + Discount
133053,0.73050463,At-Risk,Agent Call + Discount
133054,0.4358449,Watch,Loyalty Email
133055,0.45166263,Watch,Loyalty Email
133056,0.17294835,Stable,No Action
133057,0.21639755,Stable,No Action
133058,0.39248782,Stable,No Action
133059,0.44661933,Watch,Loyalty Email
133060,0.48979825,Watch,Loyalty Email
133061,0.47739,Watch,Loyalty Email
133062,0.84202075,At-Risk,Agent Call + Discount
133063,0.86965865,At-Risk,Agent Call + Discount
133064,0.7115436,At-Risk,Agent Call + Discount
133065,0.78313774,At-Risk,Agent Call + Discount
133066,0.7520518,At-Risk,Agent Call + Discount
133067,0.75547236,At-Risk,Agent Call + Discount
133068,0.7510661,At-Risk,Agent Call + Discount
133069,0.45636144,Watch,Loyalty Email
133070,0.37319437,Stable,No Action
133071,0.61273724,Watch,Loyalty Email
133072,0.36248735,Stable,No Action
133073,0.8196678,At-Risk,Agent Call + Discount
133074,0.5010961,Watch,Loyalty Email
133075,0.5637926,Watch,Loyalty Email
133076,0.6109408,Watch,Loyalty Email
133077,0.59552795,Watch,Loyalty Email
133078,0.48176003,Watch,Loyalty Email
133079,0.64700055,Watch,Loyalty Email
133080,0.44866246,Watch,Loyalty Email
133081,0.29302153,Stable,No Action
133082,0.3296799,Stable,No Action
133083,0.476821,Watch,Loyalty Email
133084,0.4252695,Watch,Loyalty Email
133085,0.5675079,Watch,Loyalty Email
133086,0.6004309,Watch,Loyalty Email
133087,0.75846094,At-Risk,Agent Call + Discount
133088,0.6420729,Watch,Loyalty Email
133089,0.7919725,At-Risk,Agent Call + Discount
133090,0.6567447,Watch,Loyalty Email
133091,0.34670323,Stable,No Action
133092,0.48299906,Watch,Loyalty Email
133093,0.71338546,At-Risk,Agent Call + Discount
133094,0.53001577,Watch,Loyalty Email
133095,0.4261986,Watch,Loyalty Email
133096,0.60247886,Watch,Loyalty Email
133097,0.3292474,Stable,No Action
133098,0.5089244,Watch,Loyalty Email
133099,0.5484532,Watch,Loyalty Email
133100,0.4112946,Watch,Loyalty Email
133101,0.6239682,Watch,Loyalty Email
133102,0.5863091,Watch,Loyalty Email
133103,0.56656045,Watch,Loyalty Email
133104,0.7068497,At-Risk,Agent Call + Discount
133105,0.34184286,Stable,No Action
133106,0.6773379,Watch,Loyalty Email
133107,0.5060827,Watch,Loyalty Email
133108,0.31612623,Stable,No Action
133109,0.7577566,At-Risk,Agent Call + Discount
133110,0.43508485,Watch,Loyalty Email
133111,0.38140106,Stable,No Action
133112,0.52041423,Watch,Loyalty Email
133113,0.5093864,Watch,Loyalty Email
133114,0.42593214,Watch,Loyalty Email
133115,0.27809933,Stable,No Action
133116,0.4862277,Watch,Loyalty Email
133117,0.44020748,Watch,Loyalty Email
133118,0.49181408,Watch,Loyalty Email
133119,0.80427814,At-Risk,Agent Call + Discount
133120,0.42458662,Watch,Loyalty Email
133121,0.442408,Watch,Loyalty Email
133122,0.4793419,Watch,Loyalty Email
133123,0.7874117,At-Risk,Agent Call + Discount
133124,0.48116535,Watch,Loyalty Email
133125,0.54234564,Watch,Loyalty Email
133126,0.5628732,Watch,Loyalty Email
133127,0.56862926,Watch,Loyalty Email
133128,0.6907067,Watch,Loyalty Email
133129,0.59918696,Watch,Loyalty Email
133130,0.5728021,Watch,Loyalty Email
133131,0.45519447,Watch,Loyalty Email
133132,0.72836465,At-Risk,Agent Call + Discount
133133,0.38269022,Stable,No Action
133134,0.41691792,Watch,Loyalty Email
133135,0.7127386,At-Risk,Agent Call + Discount
133136,0.7412156,At-Risk,Agent Call + Discount
133137,0.39384925,Stable,No Action
133138,0.3934667,Stable,No Action
133139,0.7798685,At-Risk,Agent Call + Discount
133140,0.6969739,Watch,Loyalty Email
133141,0.64564407,Watch,Loyalty Email
133142,0.77700305,At-Risk,Agent Call + Discount
133143,0.80805045,At-Risk,Agent Call + Discount
133144,0.5116717,Watch,Loyalty Email
133145,0.76394373,At-Risk,Agent Call + Discount
133146,0.44312903,Watch,Loyalty Email
133147,0.5119853,Watch,Loyalty Email
133148,0.50261086,Watch,Loyalty Email
133149,0.72097003,At-Risk,Agent Call + Discount
133150,0.4657487,Watch,Loyalty Email
133151,0.7567488,At-Risk,Agent Call + Discount
133152,0.5657863,Watch,Loyalty Email
133153,0.47153196,Watch,Loyalty Email
133154,0.43018124,Watch,Loyalty Email
133155,0.72529024,At-Risk,Agent Call + Discount
133156,0.45568758,Watch,Loyalty Email
133157,0.32897344,Stable,No Action
133158,0.8255618,At-Risk,Agent Call + Discount
133159,0.4570139,Watch,Loyalty Email
133160,0.4609786,Watch,Loyalty Email
133161,0.7513811,At-Risk,Agent Call + Discount
133162,0.7800614,At-Risk,Agent Call + Discount
133163,0.46240932,Watch,Loyalty Email
133164,0.6870102,Watch,Loyalty Email
133165,0.4053831,Watch,Loyalty Email
133166,0.4909781,Watch,Loyalty Email
133167,0.4458055,Watch,Loyalty Email
133168,0.7499444,At-Risk,Agent Call + Discount
133169,0.7229339,At-Risk,Agent Call + Discount
133170,0.42267647,Watch,Loyalty Email
133171,0.44936177,Watch,Loyalty Email
133172,0.7632916,At-Risk,Agent Call + Discount
133173,0.44050208,Watch,Loyalty Email
133174,0.58836555,Watch,Loyalty Email
133175,0.39756337,Stable,No Action
133176,0.3977349,Stable,No Action
133177,0.5260257,Watch,Loyalty Email
133178,0.51811886,Watch,Loyalty Email
133179,0.79859495,At-Risk,Agent Call + Discount
133180,0.79980457,At-Risk,Agent Call + Discount
133181,0.8158338,At-Risk,Agent Call + Discount
133182,0.28454244,Stable,No Action
133183,0.15118732,Stable,No Action
133184,0.5028254,Watch,Loyalty Email
133185,0.46953243,Watch,Loyalty Email
133186,0.58150053,Watch,Loyalty Email
133187,0.8051077,At-Risk,Agent Call + Discount
133188,0.66546094,Watch,Loyalty Email
133189,0.20563503,Stable,No Action
133190,0.49091223,Watch,Loyalty Email
133191,0.5156073,Watch,Loyalty Email
133192,0.43767214,Watch,Loyalty Email
133193,0.6021243,Watch,Loyalty Email
133194,0.49463326,Watch,Loyalty Email
133195,0.54866165,Watch,Loyalty Email
133196,0.4489587,Watch,Loyalty Email
133197,0.46153554,Watch,Loyalty Email
133198,0.5319228,Watch,Loyalty Email
133199,0.69158214,Watch,Loyalty Email
133200,0.7550789,At-Risk,Agent Call + Discount
133201,0.7781788,At-Risk,Agent Call + Discount
133202,0.45790365,Watch,Loyalty Email
133203,0.489541,Watch,Loyalty Email
133204,0.5383841,Watch,Loyalty Email
133205,0.72517765,At-Risk,Agent Call + Discount
133206,0.7535949,At-Risk,Agent Call + Discount
133207,0.8245641,At-Risk,Agent Call + Discount
133208,0.23469223,Stable,No Action
133209,0.6259653,Watch,Loyalty Email
133210,0.47090322,Watch,Loyalty Email
133211,0.5502491,Watch,Loyalty Email
133212,0.41872826,Watch,Loyalty Email
133213,0.7289082,At-Risk,Agent Call + Discount
133214,0.7855846,At-Risk,Agent Call + Discount
133215,0.45437098,Watch,Loyalty Email
133216,0.3259361,Stable,No Action
133217,0.41031724,Watch,Loyalty Email
133218,0.47466412,Watch,Loyalty Email
133219,0.50321454,Watch,Loyalty Email
133220,0.5804195,Watch,Loyalty Email
133221,0.4765778,Watch,Loyalty Email
133222,0.4798373,Watch,Loyalty Email
133223,0.49670017,Watch,Loyalty Email
133224,0.5360148,Watch,Loyalty Email
133225,0.28797027,Stable,No Action
133226,0.57514274,Watch,Loyalty Email
133227,0.6601462,Watch,Loyalty Email
133228,0.70341367,At-Risk,Agent Call + Discount
133229,0.4346637,Watch,Loyalty Email
133230,0.43757588,Watch,Loyalty Email
133231,0.35090724,Stable,No Action
133232,0.421637,Watch,Loyalty Email
133233,0.40361685,Watch,Loyalty Email
133234,0.5431464,Watch,Loyalty Email
133235,0.18008575,Stable,No Action
133236,0.14951618,Stable,No Action
133237,0.6916885,Watch,Loyalty Email
133238,0.5652879,Watch,Loyalty Email
133239,0.3213747,Stable,No Action
133240,0.50390965,Watch,Loyalty Email
133241,0.69007224,Watch,Loyalty Email
133242,0.621247,Watch,Loyalty Email
133243,0.47417977,Watch,Loyalty Email
133244,0.7434002,At-Risk,Agent Call + Discount
133245,0.55356586,Watch,Loyalty Email
133246,0.5203307,Watch,Loyalty Email
133247,0.20945899,Stable,No Action
133248,0.39814168,Stable,No Action
133249,0.83697546,At-Risk,Agent Call + Discount
133250,0.6335554,Watch,Loyalty Email
133251,0.39462873,Stable,No Action
133252,0.34897065,Stable,No Action
133253,0.725083,At-Risk,Agent Call + Discount
133254,0.41887885,Watch,Loyalty Email
133255,0.48047912,Watch,Loyalty Email
133256,0.4705944,Watch,Loyalty Email
133257,0.78199124,At-Risk,Agent Call + Discount
133258,0.7521667,At-Risk,Agent Call + Discount
133259,0.46449116,Watch,Loyalty Email
133260,0.50750434,Watch,Loyalty Email
133261,0.4315699,Watch,Loyalty Email
133262,0.48453224,Watch,Loyalty Email
133263,0.48675472,Watch,Loyalty Email
133264,0.5388548,Watch,Loyalty Email
133265,0.7518411,At-Risk,Agent Call + Discount
133266,0.7887679,At-Risk,Agent Call + Discount
133267,0.67108774,Watch,Loyalty Email
133268,0.7668464,At-Risk,Agent Call + Discount
133269,0.7986913,At-Risk,Agent Call + Discount
133270,0.76896125,At-Risk,Agent Call + Discount
133271,0.8038236,At-Risk,Agent Call + Discount
133272,0.7570931,At-Risk,Agent Call + Discount
133273,0.7570931,At-Risk,Agent Call + Discount
133274,0.5708811,Watch,Loyalty Email
133275,0.4667987,Watch,Loyalty Email
133276,0.37715745,Stable,No Action
133277,0.47250834,Watch,Loyalty Email
133278,0.27170253,Stable,No Action
133279,0.4845869,Watch,Loyalty Email
133280,0.4249227,Watch,Loyalty Email
133281,0.47792423,Watch,Loyalty Email
133282,0.4172252,Watch,Loyalty Email
133283,0.6901121,Watch,Loyalty Email
133284,0.74545467,At-Risk,Agent Call + Discount
133285,0.76996917,At-Risk,Agent Call + Discount
133286,0.765873,At-Risk,Agent Call + Discount
133287,0.7776979,At-Risk,Agent Call + Discount
133288,0.772055,At-Risk,Agent Call + Discount
133289,0.8104716,At-Risk,Agent Call + Discount
133290,0.4823866,Watch,Loyalty Email
133291,0.7971012,At-Risk,Agent Call + Discount
133292,0.48271978,Watch,Loyalty Email
133293,0.43001124,Watch,Loyalty Email
133294,0.2826894,Stable,No Action
133295,0.4403014,Watch,Loyalty Email
133296,0.4359483,Watch,Loyalty Email
133297,0.51221716,Watch,Loyalty Email
133298,0.8083972,At-Risk,Agent Call + Discount
133299,0.49799913,Watch,Loyalty Email
133300,0.36368918,Stable,No Action
133301,0.40818116,Watch,Loyalty Email
133302,0.41932803,Watch,Loyalty Email
133303,0.33431134,Stable,No Action
133304,0.7059094,At-Risk,Agent Call + Discount
133305,0.729399,At-Risk,Agent Call + Discount
133306,0.7243207,At-Risk,Agent Call + Discount
133307,0.72440505,At-Risk,Agent Call + Discount
133308,0.74628663,At-Risk,Agent Call + Discount
133309,0.6172156,Watch,Loyalty Email
133310,0.40753353,Watch,Loyalty Email
133311,0.47364813,Watch,Loyalty Email
133312,0.4517012,Watch,Loyalty Email
133313,0.18347886,Stable,No Action
133314,0.45361912,Watch,Loyalty Email
133315,0.43705782,Watch,Loyalty Email
133316,0.76671225,At-Risk,Agent Call + Discount
133317,0.52171075,Watch,Loyalty Email
133318,0.31704363,Stable,No Action
133319,0.3567709,Stable,No Action
133320,0.6333681,Watch,Loyalty Email
133321,0.55316466,Watch,Loyalty Email
133322,0.2876818,Stable,No Action
133323,0.73443055,At-Risk,Agent Call + Discount
133324,0.5307133,Watch,Loyalty Email
133325,0.3944879,Stable,No Action
133326,0.46710917,Watch,Loyalty Email
133327,0.2036613,Stable,No Action
133328,0.2313044,Stable,No Action
133329,0.18732604,Stable,No Action
133330,0.47790527,Watch,Loyalty Email
133331,0.19988847,Stable,No Action
133332,0.2003133,Stable,No Action
133333,0.253693,Stable,No Action
133334,0.4989497,Watch,Loyalty Email
133335,0.82182163,At-Risk,Agent Call + Discount
133336,0.6823299,Watch,Loyalty Email
133337,0.44218203,Watch,Loyalty Email
133338,0.7460966,At-Risk,Agent Call + Discount
133339,0.43982998,Watch,Loyalty Email
133340,0.68123543,Watch,Loyalty Email
133341,0.5180809,Watch,Loyalty Email
133342,0.44694254,Watch,Loyalty Email
133343,0.29687652,Stable,No Action
133344,0.2722204,Stable,No Action
133345,0.45178396,Watch,Loyalty Email
133346,0.4891746,Watch,Loyalty Email
133347,0.51430255,Watch,Loyalty Email
133348,0.51606506,Watch,Loyalty Email
133349,0.77595985,At-Risk,Agent Call + Discount
133350,0.7749012,At-Risk,Agent Call + Discount
133351,0.75323737,At-Risk,Agent Call + Discount
133352,0.7553253,At-Risk,Agent Call + Discount
133353,0.72654223,At-Risk,Agent Call + Discount
133354,0.7836507,At-Risk,Agent Call + Discount
133355,0.70507014,At-Risk,Agent Call + Discount
133356,0.59966135,Watch,Loyalty Email
133357,0.3174247,Stable,No Action
133358,0.68608457,Watch,Loyalty Email
133359,0.72887456,At-Risk,Agent Call + Discount
133360,0.14277801,Stable,No Action
133361,0.28565833,Stable,No Action
133362,0.4844516,Watch,Loyalty Email
133363,0.46225888,Watch,Loyalty Email
133364,0.7944485,At-Risk,Agent Call + Discount
133365,0.4653559,Watch,Loyalty Email
133366,0.37725034,Stable,No Action
133367,0.5209519,Watch,Loyalty Email
133368,0.5502169,Watch,Loyalty Email
133369,0.564358,Watch,Loyalty Email
133370,0.56887025,Watch,Loyalty Email
133371,0.5005916,Watch,Loyalty Email
133372,0.48943046,Watch,Loyalty Email
133373,0.52361965,Watch,Loyalty Email
133374,0.707808,At-Risk,Agent Call + Discount
133375,0.6815796,Watch,Loyalty Email
133376,0.53097945,Watch,Loyalty Email
133377,0.39302734,Stable,No Action
133378,0.47018015,Watch,Loyalty Email
133379,0.45606783,Watch,Loyalty Email
133380,0.42132366,Watch,Loyalty Email
133381,0.56899387,Watch,Loyalty Email
133382,0.48341057,Watch,Loyalty Email
133383,0.53050166,Watch,Loyalty Email
133384,0.5239295,Watch,Loyalty Email
133385,0.57727224,Watch,Loyalty Email
133386,0.2775405,Stable,No Action
133387,0.37348104,Stable,No Action
133388,0.5931083,Watch,Loyalty Email
133389,0.45546773,Watch,Loyalty Email
133390,0.55849165,Watch,Loyalty Email
133391,0.75946206,At-Risk,Agent Call + Discount
133392,0.52831393,Watch,Loyalty Email
133393,0.524683,Watch,Loyalty Email
133394,0.48598102,Watch,Loyalty Email
133395,0.77488345,At-Risk,Agent Call + Discount
133396,0.44876897,Watch,Loyalty Email
133397,0.53432304,Watch,Loyalty Email
133398,0.7703531,At-Risk,Agent Call + Discount
133399,0.73850673,At-Risk,Agent Call + Discount
133400,0.7867897,At-Risk,Agent Call + Discount
133401,0.7932625,At-Risk,Agent Call + Discount
133402,0.7704442,At-Risk,Agent Call + Discount
133403,0.632774,Watch,Loyalty Email
133404,0.49145314,Watch,Loyalty Email
133405,0.40301332,Watch,Loyalty Email
133406,0.5948785,Watch,Loyalty Email
133407,0.48998645,Watch,Loyalty Email
133408,0.6578179,Watch,Loyalty Email
133409,0.53285027,Watch,Loyalty Email
133410,0.4423203,Watch,Loyalty Email
133411,0.5629086,Watch,Loyalty Email
133412,0.82429993,At-Risk,Agent Call + Discount
133413,0.56126225,Watch,Loyalty Email
133414,0.40327442,Watch,Loyalty Email
133415,0.5654282,Watch,Loyalty Email
133416,0.5174021,Watch,Loyalty Email
133417,0.524286,Watch,Loyalty Email
133418,0.79825974,At-Risk,Agent Call + Discount
133419,0.760458,At-Risk,Agent Call + Discount
133420,0.4050815,Watch,Loyalty Email
133421,0.44098714,Watch,Loyalty Email
133422,0.49515963,Watch,Loyalty Email
133423,0.7836361,At-Risk,Agent Call + Discount
133424,0.36384475,Stable,No Action
133425,0.37382725,Stable,No Action
133426,0.21324673,Stable,No Action
